,Unnamed: 0,unsat_SMILE,sat_SMILE,delta_H,nH2,pH2,heavy_atom_count,molar_mass,nOxygen,nNitrogen,nAromaticRings,nHBD
250,250,OC(CC#N)C=O,OC(CCN)CO,63.84603383,3,5.754671651,7,99.08899999999998,2,1,0,1
251,251,CC(CC=O)C#C,CC(CCO)CC,115.7652963,3,5.922317097,7,96.12899999999999,1,0,0,0
252,252,CC(CC=O)C#N,CC(CCO)CN,61.49533617,3,5.865147395,7,97.117,1,1,0,0
253,253,CC(NC=O)C#C,CC(NCO)CC,96.077547,3,5.865147395,7,97.11699999999999,1,1,0,1
254,254,CC(NC=O)C#N,CC(NCO)CN,46.41708967,3,5.809070888,7,98.105,1,2,0,1
255,255,CC(OC=N)C#C,CC(OCN)CC,117.800934,3,5.865147395,7,97.11699999999998,1,1,0,1
256,256,CC(OC=N)C#N,CC(OCN)CN,64.823595,3,5.809070888,7,98.10499999999999,1,2,0,1
257,257,CC(OC=O)C#C,CC(OCO)CC,104.8598445,3,5.80969784,7,98.10099999999998,2,0,0,0
258,258,CC(OC=O)C#N,CC(OCO)CN,56.26358983,3,5.754671651,7,99.089,2,1,0,0
259,259,OC(CC=O)C#C,OC(CCO)CC,124.4653282,3,5.80969784,7,98.10099999999998,2,0,0,1
260,260,OC(CC=O)C#N,OC(CCO)CN,70.93663417,3,5.754671651,7,99.089,2,1,0,1
261,261,COC(=O)C#CC,COC(O)CCC,93.525561,3,5.80969784,7,98.101,2,0,0,0
262,262,CCC(=O)CC#C,CCC(O)CCC,113.2859492,3,5.922317097,7,96.12899999999999,1,0,0,0
263,263,CCC(=O)CC#N,CCC(O)CCN,55.356042,3,5.865147395,7,97.117,1,1,0,0
264,264,CNC(=O)CC#C,CNC(O)CCC,84.56297917,3,5.865147395,7,97.11699999999999,1,1,0,1
265,265,CNC(=O)CC#N,CNC(O)CCN,33.50050483,3,5.809070888,7,98.105,1,2,0,1
266,266,COC(=O)CC#C,COC(O)CCC,95.32315333,3,5.80969784,7,98.101,2,0,0,0
267,267,COC(=O)CC#N,COC(O)CCN,43.58417517,3,5.754671651,7,99.08900000000001,2,1,0,0
268,268,OCC(=O)CC#C,OCC(O)CCC,119.8812052,3,5.80969784,7,98.101,2,0,0,1
269,269,OCC(=O)CC#N,OCC(O)CCN,67.37033,3,5.754671651,7,99.08900000000001,2,1,0,1
270,270,CCN=C(N)C#N,CCNC(N)CN,67.4412185,3,5.864508419,7,97.12100000000001,0,3,0,1
271,271,CCCC(=O)C#N,CCCC(O)CN,69.87943283,3,5.865147395,7,97.11699999999999,1,1,0,0
272,272,CCNC(=N)C#N,CCNC(N)CN,63.38657133,3,5.864508419,7,97.121,0,3,0,2
273,273,CCNC(=O)C#C,CCNC(O)CC,98.91133667,3,5.865147395,7,97.11699999999998,1,1,0,1
274,274,CCOC(=N)C#C,CCOC(N)CC,116.6745945,3,5.865147395,7,97.11699999999999,1,1,0,1
275,275,CCOC(=N)C#N,CCOC(N)CN,69.88205833,3,5.809070888,7,98.105,1,2,0,1
276,276,CCOC(=O)C#C,CCOC(O)CC,100.7273075,3,5.80969784,7,98.10099999999998,2,0,0,0
277,277,CCOC(=O)C#N,CCOC(O)CN,59.688117,3,5.754671651,7,99.089,2,1,0,0
278,278,COCC(=O)C#C,COCC(O)CC,123.7223117,3,5.80969784,7,98.10099999999998,2,0,0,0
279,279,COCC(=O)C#N,COCC(O)CN,79.93159717,3,5.754671651,7,99.089,2,1,0,0
280,280,OCCC(=O)C#C,OCCC(O)CC,117.8000588,3,5.80969784,7,98.10099999999998,2,0,0,1
281,281,OCCC(=O)C#N,OCCC(O)CN,69.43572333,3,5.754671651,7,99.089,2,1,0,1
282,282,CC(=O)C(=O)C#C,CC(O)C(O)CC,109.3409166,4,7.746263787,7,96.08499999999998,2,0,0,0
283,283,CC(=O)C(=O)C#N,CC(O)C(O)CN,73.77655,4,7.672895534,7,97.073,2,1,0,0
284,284,NC(=O)C(=O)C#C,NC(O)C(O)CC,93.04968912,4,7.672895534,7,97.07299999999998,2,1,0,1
285,285,NC(=O)C(=O)C=O,NC(O)C(O)CO,58.5827815,3,5.648280799,7,101.06099999999998,3,1,0,1
286,286,CC(=O)C(O)C#C,CC(O)C(O)CC,117.4692458,3,5.80969784,7,98.10099999999998,2,0,0,1
287,287,CC(=O)C(O)C#N,CC(O)C(O)CN,64.38426133,3,5.754671651,7,99.089,2,1,0,1
288,288,CC(C#C)C(C)=O,CC(CC)C(C)O,111.9128127,3,5.922317097,7,96.12899999999999,1,0,0,0
289,289,CC(C#C)C(N)=O,CC(CC)C(N)O,94.2265695,3,5.865147395,7,97.117,1,1,0,1
290,290,CC(C#N)C(C)=O,CC(CN)C(C)O,57.834514,3,5.865147395,7,97.11699999999999,1,1,0,0
291,291,CC(C#N)C(N)=O,CC(CN)C(N)O,40.10538767,3,5.809070888,7,98.105,1,2,0,1
292,292,NC(=O)C(O)C#C,NC(O)C(O)CC,97.736863,3,5.754671651,7,99.08899999999998,2,1,0,2
293,293,NC(=O)C(O)C#N,NC(O)C(O)CN,50.0026475,3,5.700678036,7,100.077,2,2,0,2
294,294,NC(C#C)C(N)=O,NC(CC)C(N)O,96.943962,3,5.809070888,7,98.105,1,2,0,2
295,295,NC(C#N)C(N)=O,NC(CN)C(N)O,46.985948,3,5.754056518,7,99.093,1,3,0,2
296,296,CC(C)C(=O)C#C,CC(C)C(O)CC,117.3782285,3,5.922317097,7,96.12899999999998,1,0,0,0
297,297,CC(C)C(=O)C#N,CC(C)C(O)CN,68.5754345,3,5.865147395,7,97.11699999999999,1,1,0,0
298,298,CC(O)C(=O)C#C,CC(O)C(O)CC,118.4713117,3,5.80969784,7,98.10099999999998,2,0,0,1
299,299,CC(O)C(=O)C#N,CC(O)C(O)CN,70.52268033,3,5.754671651,7,99.089,2,1,0,1
300,300,CN(C)C(=N)C#N,CN(C)C(N)CN,58.21608667,3,5.864508419,7,97.121,0,3,0,1
301,301,CN(C)C(=O)C#C,CN(C)C(O)CC,99.84076367,3,5.865147395,7,97.11699999999998,1,1,0,0
302,302,CN(C)C(=O)C#N,CN(C)C(O)CN,51.97002217,3,5.809070888,7,98.10499999999999,1,2,0,0
303,303,N=C1NC(=O)C=C1,NC1NC(O)CC1,54.21569983,3,5.923776344,7,96.08899999999998,1,2,0,2
304,304,N=C1OC(=O)C=C1,NC1OC(O)CC1,62.78795733,3,5.867218028,7,97.07299999999998,2,1,0,1
305,305,O=C1CC(=O)C=C1,OC1CC(O)CC1,65.26292867,3,5.924428301,7,96.08499999999998,2,0,0,0
306,306,O=C1NC(=O)C=C1,OC1NC(O)CC1,44.3735755,3,5.867218028,7,97.07299999999998,2,1,0,1
307,307,N=C1CC(O1)C#C,NC1CC(O1)CC,115.0879173,3,5.982100397,7,95.10099999999998,1,1,0,1
308,308,N=C1CC(O1)C#N,NC1CC(O1)CN,69.43572333,3,5.923776344,7,96.089,1,2,0,1
309,309,O=C1CC(C1)C#C,OC1CC(C1)CC,111.5828748,3,6.041584359,7,94.113,1,0,0,0
310,310,O=C1CC(C1)C#N,OC1CC(C1)CN,57.5168285,3,5.982100397,7,95.10100000000001,1,1,0,0
311,311,O=C1CC(N1)C#C,OC1CC(N1)CC,95.652216,3,5.982100397,7,95.10099999999998,1,1,0,1
312,312,O=C1CC(O1)C#C,OC1CC(O1)CC,101.3775563,3,5.924428301,7,96.085,2,0,0,0
313,313,O=C1CC(O1)C#N,OC1CC(O1)CN,49.46617033,3,5.867218028,7,97.07300000000001,2,1,0,0
314,314,N=C1NC=CC1=O,NC1NCCC1O,74.02684767,3,5.923776344,7,96.089,1,2,0,2
315,315,O=C1NC=CC1=O,OC1NCCC1O,62.14908567,3,5.867218028,7,97.073,2,1,0,1
316,316,C#CC(C#C)C#N,CCC(CC)CN,121.8205745,6,11.95989579,7,89.09700000000001,0,1,0,0
317,317,O=CC(C#C)C#C,OCC(CC)CC,131.4493332,5,9.870528496,7,92.09699999999998,1,0,0,0
318,318,O=CC(C#C)C#N,OCC(CC)CN,101.2875892,5,9.775245658,7,93.085,1,1,0,0
319,319,O=CC(C#N)C#N,OCC(CN)CN,75.8239149,5,9.681784814,7,94.07300000000001,1,2,0,0
320,320,O=CC(C=O)C#C,OCC(CO)CC,108.6773215,4,7.746263787,7,96.085,2,0,0,0
321,321,N=CN(C=N)C=N,NCN(CN)CN,56.44212383,3,5.808444072,7,98.10899999999998,0,4,0,3
322,322,N=CN(C=N)C=O,NCN(CN)CO,55.42255467,3,5.754056518,7,99.09299999999998,1,3,0,2
323,323,N=CN(C=O)C=O,NCN(CO)CO,44.76302467,3,5.700678036,7,100.07699999999998,2,2,0,1
324,324,O=CN(C=O)C=O,OCN(CO)CO,34.53757733,3,5.648280799,7,101.06099999999999,3,1,0,0
325,325,CNC(=NC)C#N,CNC(NC)CN,60.46351467,3,5.864508419,7,97.121,0,3,0,1
326,326,CCC(C#C)C#N,CCC(CC)CN,101.9442268,4,7.973263863,7,93.12899999999999,0,1,0,0
327,327,CCC(C#N)C#N,CCC(CN)CN,65.85344738,4,7.89555414,7,94.117,0,2,0,0
328,328,CNC(C#C)C#N,CNC(CC)CN,107.524727,4,7.89555414,7,94.11699999999999,0,2,0,1
329,329,CNC(C#N)C#N,CNC(CN)CN,72.8392465,4,7.819344559,7,95.105,0,3,0,1
330,330,COC(C#C)C#C,COC(CC)CC,151.3869864,4,7.896422797,7,94.11299999999999,1,0,0,0
331,331,COC(C#C)C#N,COC(CC)CN,112.9142221,4,7.820196527,7,95.101,1,1,0,0
332,332,COC(C#N)C#N,COC(CN)CN,75.53104038,4,7.745427851,7,96.08900000000001,1,2,0,0
333,333,OCC(C#C)C#C,OCC(CC)CC,143.4980152,4,7.896422797,7,94.11299999999999,1,0,0,1
334,334,OCC(C#C)C#N,OCC(CC)CN,104.1936239,4,7.820196527,7,95.101,1,1,0,1
335,335,CCC(C=O)C#C,CCC(CO)CC,114.3238968,3,5.922317097,7,96.12899999999999,1,0,0,0
336,336,CCC(C=O)C#N,CCC(CO)CN,61.82877467,3,5.865147395,7,97.117,1,1,0,0
337,337,CNC(C=O)C#C,CNC(CO)CC,121.3646127,3,5.865147395,7,97.11699999999999,1,1,0,1
338,338,CNC(C=O)C#N,CNC(CO)CN,68.7434665,3,5.809070888,7,98.105,1,2,0,1
339,339,COC(C=O)C#C,COC(CO)CC,124.275417,3,5.80969784,7,98.101,2,0,0,0
340,340,COC(C=O)C#N,COC(CO)CN,74.3410325,3,5.754671651,7,99.08900000000001,2,1,0,0
341,341,OCC(C=O)C#C,OCC(CO)CC,117.1646878,3,5.80969784,7,98.101,2,0,0,1
342,342,OCC(C=O)C#N,OCC(CO)CN,69.57487483,3,5.754671651,7,99.08900000000001,2,1,0,1
343,343,C#CC1(CC1)C#C,CCC1(CC1)CC,143.4441925,4,8.217956579,7,90.12499999999999,0,0,0,0
344,344,C#CC1(CC1)C#N,CCC1(CC1)CN,103.964549,4,8.135428661,7,91.113,0,1,0,0
345,345,C#CC1(CN1)C#C,CCC1(CN1)CC,147.7165374,4,8.135428661,7,91.11299999999997,0,1,0,1
346,346,C#CC1(CN1)C#N,CCC1(CN1)CN,107.4873136,4,8.054541817,7,92.10099999999998,0,2,0,1
347,347,C#CC1(CO1)C#C,CCC1(CO1)CC,151.617374,4,8.055445811,7,92.09699999999998,1,0,0,0
348,348,C#CC1(CO1)C#N,CCC1(CO1)CN,114.5512214,4,7.976133862,7,93.085,1,1,0,0
349,349,N#CC1(CC1)C#N,NCC1(CC1)CN,66.96206475,4,8.054541817,7,92.101,0,2,0,0
350,350,N#CC1(CN1)C#N,NCC1(CN1)CN,72.4506725,4,7.97524758,7,93.08899999999998,0,3,0,1
351,351,N#CC1(CO1)C#N,NCC1(CO1)CN,78.24186913,4,7.898368459,7,94.073,1,2,0,0
352,352,O=CC1(CC1)C#C,OCC1(CC1)CC,113.6132615,3,6.041584359,7,94.11299999999999,1,0,0,0
353,353,O=CC1(CC1)C#N,OCC1(CC1)CN,66.35776217,3,5.982100397,7,95.101,1,1,0,0
354,354,O=CC1(CN1)C#C,OCC1(CN1)CC,117.9558385,3,5.982100397,7,95.10099999999997,1,1,0,1
355,355,O=CC1(CN1)C#N,OCC1(CN1)CN,66.76033883,3,5.923776344,7,96.08899999999998,1,2,0,1
356,356,O=CC1(CO1)C#C,OCC1(CO1)CC,127.1328362,3,5.924428301,7,96.08499999999998,2,0,0,0
357,357,O=CC1(CO1)C#N,OCC1(CO1)CN,78.2005175,3,5.867218028,7,97.073,2,1,0,0
358,358,C#CC#CCC#N,CCCCCCN,113.9116933,6,11.95989579,7,89.097,0,1,0,0
359,359,C#CCC#CC#N,CCCCCCN,116.0295967,6,11.95989579,7,89.097,0,1,0,0
360,360,N#CCC#CC#N,NCCCCCN,90.606005,6,11.84333121,7,90.085,0,2,0,0
361,361,C#CCCCC#N,CCCCCCN,99.60490625,4,7.973263863,7,93.129,0,1,0,0
362,362,C#CCNCC#N,CCCNCCN,105.2169125,4,7.89555414,7,94.117,0,2,0,1
363,363,C#CCOCC#N,CCCOCCN,112.1285413,4,7.820196527,7,95.101,1,1,0,0
364,364,N#CCCCC#N,NCCCCCN,59.31726513,4,7.89555414,7,94.117,0,2,0,0
365,365,N#CCNCC#N,NCCNCCN,65.6768825,4,7.819344559,7,95.105,0,3,0,1
366,366,N#CCOCC#N,NCCOCCN,69.31385637,4,7.745427851,7,96.089,1,2,0,0
367,367,O=CC#CCC#C,OCCCCCC,129.4523779,5,9.870528496,7,92.09699999999998,1,0,0,0
368,368,O=CC#CCC#N,OCCCCCN,98.0839541,5,9.775245658,7,93.085,1,1,0,0
369,369,O=CCC#CC#C,OCCCCCC,123.6248181,5,9.870528496,7,92.09699999999998,1,0,0,0
370,370,O=CCC#CC#N,OCCCCCN,94.9554083,5,9.775245658,7,93.085,1,1,0,0
371,371,O=CCCCC#C,OCCCCCC,116.5862027,3,5.922317097,7,96.12899999999999,1,0,0,0
372,372,O=CCCCC#N,OCCCCCN,61.96880133,3,5.865147395,7,97.117,1,1,0,0
373,373,O=CCNCC#C,OCCNCCC,121.9247193,3,5.865147395,7,97.11699999999999,1,1,0,1
374,374,O=CCNCC#N,OCCNCCN,65.264679,3,5.809070888,7,98.105,1,2,0,1
375,375,O=CCOCC#C,OCCOCCC,124.0951327,3,5.80969784,7,98.10099999999998,2,0,0,0
376,376,O=CCOCC#N,OCCOCCN,73.036159,3,5.754671651,7,99.089,2,1,0,0
377,377,O=CNCCC#C,OCNCCCC,92.228564,3,5.865147395,7,97.11699999999999,1,1,0,1
378,378,O=CNCCC#N,OCNCCCN,34.07286383,3,5.809070888,7,98.105,1,2,0,1
379,379,O=COCCC#C,OCOCCCC,101.7249975,3,5.80969784,7,98.10099999999998,2,0,0,0
380,380,O=COCCC#N,OCOCCCN,48.98482867,3,5.754671651,7,99.089,2,1,0,0
381,381,CC#CC#CC#N,CCCCCCN,109.4881634,6,11.95989579,7,89.097,0,1,0,0
382,382,CC#CCNC=O,CCCCNCO,87.83522733,3,5.865147395,7,97.11699999999998,1,1,0,1
383,383,CC#CCOC=N,CCCCOCN,112.8886235,3,5.865147395,7,97.11699999999999,1,1,0,1
384,384,CC#CCOC=O,CCCCOCO,96.58339333,3,5.80969784,7,98.10099999999998,2,0,0,0
385,385,CN=COCC#C,CNCOCCC,120.5804633,3,5.865147395,7,97.11699999999999,1,1,0,0
386,386,CN=COCC#N,CNCOCCN,69.32982817,3,5.809070888,7,98.105,1,2,0,0
387,387,CCC#CCC#N,CCCCCCN,99.67907662,4,7.973263863,7,93.12899999999999,0,1,0,0
388,388,OCC#CCC#C,OCCCCCC,145.2275634,4,7.896422797,7,94.11299999999999,1,0,0,1
389,389,OCC#CCC#N,OCCCCCN,104.6780286,4,7.820196527,7,95.101,1,1,0,1
390,390,COC=NCC#C,COCNCCC,116.6912227,3,5.865147395,7,97.11699999999999,1,1,0,0
391,391,COC=NCC#N,COCNCCN,59.85527383,3,5.809070888,7,98.105,1,2,0,0
392,392,CCCC#CC#N,CCCCCCN,97.91342788,4,7.973263863,7,93.12899999999999,0,1,0,0
393,393,COCC#CC#C,COCCCCC,138.8325018,4,7.896422797,7,94.11299999999999,1,0,0,0
394,394,COCC#CC#N,COCCCCN,102.788325,4,7.820196527,7,95.101,1,1,0,0
395,395,OCCC#CC#C,OCCCCCC,136.1249549,4,7.896422797,7,94.11299999999999,1,0,0,1
396,396,OCCC#CC#N,OCCCCCN,99.21108125,4,7.820196527,7,95.101,1,1,0,1
397,397,N=C1OCC1C#C,NC1OCC1CC,114.3912847,3,5.982100397,7,95.10099999999998,1,1,0,1
398,398,N=C1OCC1C#N,NC1OCC1CN,66.77259117,3,5.923776344,7,96.089,1,2,0,1
399,399,O=C1CCC1C#C,OC1CCC1CC,114.9820222,3,6.041584359,7,94.11299999999999,1,0,0,0
400,400,O=C1CCC1C#N,OC1CCC1CN,62.8308405,3,5.982100397,7,95.101,1,1,0,0
401,401,O=C1CNC1C#C,OC1CNC1CC,117.30734,3,5.982100397,7,95.10099999999998,1,1,0,1
402,402,O=C1CNC1C#N,OC1CNC1CN,62.77220433,3,5.923776344,7,96.089,1,2,0,1
403,403,O=C1COC1C#C,OC1COC1CC,121.0530533,3,5.924428301,7,96.08499999999998,2,0,0,0
404,404,O=C1COC1C#N,OC1COC1CN,71.41272483,3,5.867218028,7,97.073,2,1,0,0
405,405,O=C1NCC1C#C,OC1NCC1CC,98.79668983,3,5.982100397,7,95.10099999999998,1,1,0,1
406,406,O=C1NCC1C#N,OC1NCC1CN,42.0106255,3,5.923776344,7,96.089,1,2,0,1
407,407,O=C1OCC1C#C,OC1OCC1CC,98.703047,3,5.924428301,7,96.08499999999998,2,0,0,0
408,408,O=C1OCC1C#N,OC1OCC1CN,48.766037,3,5.867218028,7,97.073,2,1,0,0
409,409,C#CC1CC1C#N,CCC1CC1CN,98.46609562,4,8.135428661,7,91.113,0,1,0,0
410,410,C#CC1NC1C#C,CCC1NC1CC,148.4634921,4,8.135428661,7,91.11299999999999,0,1,0,1
411,411,C#CC1NC1C#N,CCC1NC1CN,109.4295273,4,8.054541817,7,92.101,0,2,0,1
412,412,C#CC1OC1C#N,CCC1OC1CN,111.2115854,4,7.976133862,7,93.085,1,1,0,0
413,413,N#CC1CC1C#N,NCC1CC1CN,65.21807638,4,8.054541817,7,92.101,0,2,0,0
414,414,N#CC1NC1C#N,NCC1NC1CN,72.08507163,4,7.97524758,7,93.089,0,3,0,1
415,415,N#CC1OC1C#N,NCC1OC1CN,72.94098463,4,7.898368459,7,94.073,1,2,0,0
416,416,O=CC1CC1C#C,OCC1CC1CC,114.5689435,3,6.041584359,7,94.11299999999999,1,0,0,0
417,417,O=CC1CC1C#N,OCC1CC1CN,59.35817917,3,5.982100397,7,95.101,1,1,0,0
418,418,O=CC1NC1C#C,OCC1NC1CC,120.30041,3,5.982100397,7,95.10099999999998,1,1,0,1
419,419,O=CC1NC1C#N,OCC1NC1CN,70.62945067,3,5.923776344,7,96.089,1,2,0,1
420,420,O=CC1OC1C#C,OCC1OC1CC,126.9936847,3,5.924428301,7,96.08499999999998,2,0,0,0
421,421,O=CC1OC1C#N,OCC1OC1CN,78.28278317,3,5.867218028,7,97.073,2,1,0,0
422,422,O=CN1CC1C#C,OCN1CC1CC,112.1491077,3,5.982100397,7,95.10099999999998,1,1,0,0
423,423,O=CN1CC1C#N,OCN1CC1CN,55.89251917,3,5.923776344,7,96.089,1,2,0,0
424,424,C#CC1=NCCO1,CCC1NCCO1,115.8099298,3,5.982100397,7,95.101,1,1,0,0
425,425,N#CC1=CCCC1,NCC1CCCC1,70.510428,3,6.101571496,7,93.129,0,1,0,0
426,426,N#CC1=CCOC1,NCC1CCOC1,77.04092167,3,5.982100397,7,95.101,1,1,0,0
427,427,N#CC1=NCCN1,NCC1NCCN1,62.19984533,3,5.981435685,7,95.105,0,3,0,1
428,428,N#CC1=NCCO1,NCC1NCCO1,65.7031375,3,5.923776344,7,96.089,1,2,0,0
429,429,C#CC1CN=CO1,CCC1CNCO1,115.9298277,3,5.982100397,7,95.10099999999998,1,1,0,0
430,430,N#CC1CC=CC1,NCC1CCCC1,73.30396,3,6.101571496,7,93.12899999999999,0,1,0,0
431,431,N#CC1CN=CN1,NCC1CNCN1,58.81470067,3,5.981435685,7,95.10499999999999,0,3,0,1
432,432,N#CC1CN=CO1,NCC1CNCO1,65.0572645,3,5.923776344,7,96.08899999999998,1,2,0,0
433,433,C#CC1COC=N1,CCC1COCN1,112.9446342,3,5.982100397,7,95.101,1,1,0,0
434,434,C#CC1OCC=C1,CCC1OCCC1,138.0776705,3,6.041584359,7,94.11299999999999,1,0,0,0
435,435,N#CC1CCC=C1,NCC1CCCC1,74.21413333,3,6.101571496,7,93.12899999999999,0,1,0,0
436,436,N#CC1CNC=N1,NCC1CNCN1,58.96260383,3,5.981435685,7,95.10499999999999,0,3,0,1
437,437,N#CC1NCC=C1,NCC1NCCC1,84.10701733,3,6.040906363,7,94.11699999999999,0,2,0,1
438,438,N#CC1OCC=C1,NCC1OCCC1,86.28880783,3,5.982100397,7,95.10099999999998,1,1,0,0
439,439,N=C(C#N)N1CC1,NC(CN)N1CC1,77.079429,3,5.981435685,7,95.105,0,3,0,1
440,440,O=C(C#C)C1CC1,OC(CC)C1CC1,114.5286858,3,6.041584359,7,94.113,1,0,0,0
441,441,O=C(C#C)C1CN1,OC(CC)C1CN1,116.78224,3,5.982100397,7,95.101,1,1,0,1
442,442,O=C(C#C)C1CO1,OC(CC)C1CO1,121.0898103,3,5.924428301,7,96.085,2,0,0,0
443,443,O=C(C#C)N1CC1,OC(CC)N1CC1,113.3550873,3,5.982100397,7,95.101,1,1,0,0
444,444,O=C(C#N)C1CC1,OC(CN)C1CC1,61.8173975,3,5.982100397,7,95.101,1,1,0,0
445,445,O=C(C#N)C1CN1,OC(CN)C1CN1,69.55037017,3,5.923776344,7,96.089,1,2,0,1
446,446,O=C(C#N)C1CO1,OC(CN)C1CO1,73.06153883,3,5.867218028,7,97.073,2,1,0,0
447,447,O=C(C#N)N1CC1,OC(CN)N1CC1,65.00125383,3,5.923776344,7,96.089,1,2,0,0
448,448,C#CC#CC1CN1,CCCCC1CN1,137.9004493,4,8.135428661,7,91.113,0,1,0,1
449,449,N#CC#CC1CC1,NCCCC1CC1,98.7581825,4,8.135428661,7,91.113,0,1,0,0
450,450,N#CC#CC1CN1,NCCCC1CN1,101.1257271,4,8.054541817,7,92.101,0,2,0,1
451,451,N#CC#CC1CO1,NCCCC1CO1,102.7719156,4,7.976133862,7,93.085,1,1,0,0
452,452,O=CC#CC1CN1,OCCCC1CN1,116.8907607,3,5.982100397,7,95.10099999999998,1,1,0,1
453,453,C#CC1=CC=NN1,CCC1CCNN1,82.70718825,4,8.054541817,7,92.101,0,2,1,1
454,454,C#CC1=CC=NO1,CCC1CCNO1,91.34245775,4,7.976133862,7,93.085,1,1,1,0
455,455,C#CC1=CN=NN1,CCC1CNNN1,76.88120375,4,7.97524758,7,93.089,0,3,1,1
456,456,C#CC1=CN=NO1,CCC1CNNO1,81.06099975,4,7.898368459,7,94.073,1,2,1,0
457,457,C#CC1=CNN=C1,CCC1CNNC1,78.171637,4,8.054541817,7,92.10099999999998,0,2,1,1
458,458,C#CC1=CNN=N1,CCC1CNNN1,77.24221,4,7.97524758,7,93.089,0,3,1,1
459,459,C#CC1=CON=C1,CCC1CONC1,89.39368037,4,7.976133862,7,93.085,1,1,1,0
460,460,C#CC1=CON=N1,CCC1CONN1,79.81585637,4,7.898368459,7,94.07300000000001,1,2,1,0
461,461,C#CC1=NC=NO1,CCC1NCNO1,84.27461175,4,7.898368459,7,94.073,1,2,1,0
462,462,C#CC1=NNC=C1,CCC1NNCC1,80.40003013,4,8.054541817,7,92.10099999999997,0,2,1,1
463,463,C#CC1=NNC=N1,CCC1NNCN1,75.65443888,4,7.97524758,7,93.08899999999998,0,3,1,1
464,464,C#CC1=NNN=C1,CCC1NNNC1,67.464848,4,7.97524758,7,93.08899999999998,0,3,1,1
465,465,C#CC1=NNN=N1,CCC1NNNN1,63.74910913,4,7.897499373,7,94.077,0,4,1,1
466,466,C#CC1=NOC=C1,CCC1NOCC1,90.747782,4,7.976133862,7,93.08499999999998,1,1,1,0
467,467,C#CC1=NOC=N1,CCC1NOCN1,83.12333,4,7.898368459,7,94.073,1,2,1,0
468,468,C#CC1=NON=C1,CCC1NONC1,81.03540113,4,7.898368459,7,94.073,1,2,1,0
469,469,C#CC1=NON=N1,CCC1NONN1,74.11655225,4,7.822104801,7,95.061,1,3,1,0
470,470,CC1=CN=CN=N1,CC1CNCNN1,45.11571683,3,5.981435685,7,95.105,0,3,1,0
471,471,CC1=CN=NC=N1,CC1CNNCN1,52.1293025,3,5.981435685,7,95.105,0,3,1,0
472,472,CC1=CN=NN=N1,CC1CNNNN1,57.38467833,3,5.92312453,7,96.09300000000002,0,4,1,0
473,473,CC1=NC=CN=N1,CC1NCCNN1,50.13217217,3,5.981435685,7,95.105,0,3,1,0
474,474,CC1=NC=NN=N1,CC1NCNNN1,38.68499217,3,5.92312453,7,96.093,0,4,1,0
475,475,N#CC1=CC=NN1,NCC1CCNN1,45.88455075,4,7.97524758,7,93.089,0,3,1,1
476,476,N#CC1=CC=NO1,NCC1CCNO1,57.82598113,4,7.898368459,7,94.073,1,2,1,0
477,477,N#CC1=CN=NO1,NCC1CNNO1,41.51374962,4,7.822104801,7,95.06099999999999,1,3,1,0
478,478,N#CC1=CNN=C1,NCC1CNNC1,41.49471475,4,7.97524758,7,93.08899999999998,0,3,1,1
479,479,N#CC1=CNN=N1,NCC1CNNN1,32.1282435,4,7.897499373,7,94.077,0,4,1,1
480,480,N#CC1=CON=C1,NCC1CONC1,50.98524087,4,7.898368459,7,94.073,1,2,1,0
481,481,N#CC1=CON=N1,NCC1CONN1,37.57287412,4,7.822104801,7,95.061,1,3,1,0
482,482,N#CC1=NC=NO1,NCC1NCNO1,45.94559362,4,7.822104801,7,95.06099999999999,1,3,1,0
483,483,N#CC1=NNC=C1,NCC1NNCC1,44.16550462,4,7.97524758,7,93.08899999999997,0,3,1,1
484,484,N#CC1=NNC=N1,NCC1NNCN1,38.91844287,4,7.897499373,7,94.07699999999998,0,4,1,1
485,485,N#CC1=NNN=C1,NCC1NNNC1,25.37348838,4,7.897499373,7,94.07699999999998,0,4,1,1
486,486,N#CC1=NOC=C1,NCC1NOCC1,54.736424,4,7.898368459,7,94.07299999999998,1,2,1,0
487,487,N#CC1=NOC=N1,NCC1NOCN1,46.33679313,4,7.822104801,7,95.06099999999999,1,3,1,0
488,488,N#CC1=NON=C1,NCC1NONC1,45.7965965,4,7.822104801,7,95.06099999999999,1,3,1,0
489,489,N#CC1=NON=N1,NCC1NONN1,42.47140075,4,7.747299806,7,96.049,1,4,1,0
490,490,N=C1C=CNN=N1,NC1CCNNN1,58.29747717,3,5.92312453,7,96.093,0,4,1,2
491,491,N=C1C=CON=C1,NC1CCONC1,72.55131667,3,5.923776344,7,96.089,1,2,1,1
492,492,N=C1C=CON=N1,NC1CCONN1,71.02415083,3,5.866578601,7,97.07700000000001,1,3,1,1
493,493,N=C1C=NNN=C1,NC1CNNNC1,47.789351,3,5.92312453,7,96.09299999999999,0,4,1,2
494,494,N=C1C=NNN=N1,NC1CNNNN1,48.351208,3,5.865939313,7,97.081,0,5,1,2
495,495,N=C1C=NOC=N1,NC1CNOCN1,52.05753883,3,5.866578601,7,97.077,1,3,1,1
496,496,N=C1C=NON=C1,NC1CNONC1,55.98703717,3,5.866578601,7,97.077,1,3,1,1
497,497,N=C1C=NON=N1,NC1CNONN1,59.43431867,3,5.810474854,7,98.06500000000001,1,4,1,1
